coreid,measurementType,measurementTypeID,measurementValue,measurementValueID,measurementUnit,measurementDeterminedDate,measurementDeterminedBy,measurementRemarks
795925,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
795926,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795928,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
795931,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795936,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795941,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795943,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795946,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795956,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795961,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795962,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795967,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795971,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795972,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795977,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795981,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795982,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795983,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795987,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795992,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
795997,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796002,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796004,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796007,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796012,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796017,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796022,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796027,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796037,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796039,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796041,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
796044,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796049,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796056,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796059,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796061,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796066,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796069,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796074,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796079,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796089,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796094,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796098,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
796128,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
796134,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
796138,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796143,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796144,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
796148,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796163,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
796168,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796171,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
796176,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796177,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
796181,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796193,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
796197,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
796198,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
796201,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796202,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
796206,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796207,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796211,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796212,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796216,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796217,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796221,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796222,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796223,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796226,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796227,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796231,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796232,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796236,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796237,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796241,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796251,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796342,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
796348,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796356,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
796362,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
796373,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
796377,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
796378,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797391,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797393,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797395,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797397,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797408,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797410,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797412,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797414,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797418,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797426,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
797430,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797434,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797436,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797437,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
797439,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
797440,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797442,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797444,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797446,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797448,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797449,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
797450,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797451,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
797452,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797454,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797456,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797460,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797464,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797466,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
797475,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
797482,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797484,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797485,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
797486,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797488,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797490,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797492,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797496,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797511,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797513,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797527,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797529,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797562,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
797572,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
797578,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
797580,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
797582,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
797584,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
797586,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
797590,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
797608,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
797624,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
797628,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
797632,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
797634,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
797637,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
797638,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797643,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
797650,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797652,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
797653,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797658,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
797664,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
797665,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797668,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797671,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797674,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797686,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797689,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797695,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797698,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797701,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797704,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797706,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
797707,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797709,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
797716,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797722,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797740,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797743,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797746,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797747,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797758,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797760,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
797761,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797764,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797769,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
797774,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797777,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797780,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797786,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797788,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
797793,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797795,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797796,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
797798,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797799,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
797801,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797804,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797805,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
797807,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797808,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797810,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797811,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797817,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797819,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
797820,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797822,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
797826,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
797829,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
797834,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
797837,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797840,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
797849,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
797865,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
797872,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
797875,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
797879,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
797882,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
797886,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
797892,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
797894,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
797895,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
797897,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
797898,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
797900,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
797903,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
797906,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
797907,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
797909,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
797928,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
797934,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
797937,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
797938,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797941,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797944,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797964,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797965,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797968,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797970,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
797973,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
797974,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797976,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797978,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
797988,Habitat,,"grassland herbaceous",,,2021-04-28T08:23:21Z,egbot,
797992,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
798000,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
798002,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
798004,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
798006,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
798008,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
798012,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
798013,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
798014,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
798713,Habitat,,"cultivated crops",,,2021-04-28T08:23:21Z,egbot,
798720,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
798721,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
798722,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
798723,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
798727,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
805533,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
805547,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
805552,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
807667,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807668,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807669,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807670,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807671,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807672,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807673,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807674,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807675,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807676,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807678,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807679,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807680,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807681,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807682,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807683,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807684,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807685,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807686,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807689,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807692,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
807693,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
807728,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807729,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807731,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807732,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807733,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807734,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807735,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807736,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807737,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807738,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
807739,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807740,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807741,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807742,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
807743,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
807745,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807746,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807747,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807748,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807749,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807750,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807751,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807752,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807753,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807754,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807755,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807756,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807757,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807758,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807762,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
807763,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
807764,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
807767,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
807768,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
807769,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
807771,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
807772,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
807773,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
807801,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
807802,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
807821,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
807822,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
807887,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
807897,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
807899,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
807901,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
807902,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
807903,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
807904,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
807905,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
807906,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
807909,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
807962,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
807963,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
807968,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
807973,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
807976,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
807978,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
807979,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
807982,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
807983,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
807984,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
807985,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
807986,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
807987,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
807988,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
